day_index,date,s0,E_C,CVaR,cost_plan,cost_emergency,cost_total,emergency_rate,unextracted_ratio,curtailment_rate,soc_violate_count,emergency_kwh,load_kwh,pv_kwh,pv_used_kwh,curtail_kwh,unextracted_kwh,spill_kwh,plan_total_kwh,charge_kwh,discharge_kwh,final_soc,price_mean,eq_residual,ub_violation
157,2025-06-07,1200.0000000000023,25818.795716182336,258187.9571618234,22086.34282908507,2092.860807983792,24179.203637068862,0.007794277275768145,0.07853683335042674,0.15379800960570011,0,648.1468428459361,83156.75975,52030.246583333326,44028.098219522886,8002.148363810445,3525.8715165271833,152.87107652802183,44894.49556483836,14395.990969220938,11660.752685068956,1200.0000000000007,0.6502881944444445,9.094947017729282e-13,3.637978807091713e-11
158,2025-06-08,1200.0000000000007,47121.392698383,471213.92698383017,54834.50205324449,3600.028794941633,58434.53084818612,0.006367059405392426,0.08779979022269918,0.08640901653125081,0,816.683269068851,128266.94665,63082.023383333326,57631.167781978125,5450.8556013552,7138.492084823452,91.39539502960497,81304.20433485175,22395.901347608804,18140.68009156313,1200.0,0.7970791666666668,2.2737367544323206e-13,5.093170329928398e-11
159,2025-06-09,1200.0,62167.6655008181,621676.6550081811,60922.82650017914,1160.5045721614338,62083.331072340574,0.0025878451408745578,0.10329099108540708,0.055000297087749665,0,331.6820103325069,128169.18798333332,57236.47525,54088.45210699437,3148.023143005631,8965.818975752522,0.0,86801.55821468547,21508.870383823705,17422.1850108972,1200.0,0.81925625,9.094947017729282e-13,2.1827872842550278e-11
160,2025-06-10,1200.0,58525.968842061586,585259.6884206161,55670.05578129984,2462.7363825099774,58132.79216380981,0.0046299243119415,0.05659460721239233,0.023803324952165077,0,589.9194532013255,127414.49178333333,55796.047549999996,54467.91609912089,1328.131450879104,4587.877095765472,0.0,81065.62306453963,21689.945988226555,17568.85625046351,1200.0,0.8168180555555556,9.094947017729282e-13,2.9103830456733704e-11
161,2025-06-11,1200.0,62462.10060651598,624621.00606516,59891.43114801592,7008.4253455104845,66899.8564935264,0.011893607886901381,0.06456339322767389,0.022269981646685158,0,1525.196756723534,128236.67731666667,52152.23099999999,50990.801772796316,1161.4292272036846,5529.608196106994,0.0,85646.18307169195,23136.29520230602,18740.399113867876,1200.0,0.8316965277777778,4.547473508864641e-13,2.9103830456733704e-11
162,2025-06-12,1200.0,61679.09629964493,616790.9629964494,59135.83017649229,2431.1224093654473,61566.95258585773,0.003985162470902705,0.07254528395632127,0.05386991169340465,0,508.9921758168339,127721.81298333334,55269.42154999999,52292.06269175594,2977.3588582440557,6193.08462074067,0.0,85368.53511345354,22393.11777343325,18138.425396480932,1200.0,0.8219833333333333,1.8189894035458565e-12,5.093170329928398e-11
163,2025-06-13,1200.0,28765.828140257083,287658.2814025709,20907.44937591419,323.31641106770627,21230.765786981898,0.0017451013988922658,0.10860343986686784,0.1059223395176937,0,142.90563876175463,81889.59039999999,53544.276699999995,47872.74164415326,5671.535055846735,4520.015245911797,560.9554150068469,41619.44825553117,14023.865671197651,11359.331193670096,1200.0000000000014,0.6400291666666666,9.094947017729282e-13,1.4551915228366852e-11
164,2025-06-14,1200.0000000000014,21748.82163036875,217488.2163036875,20614.17687491754,1175.1876715057938,21789.364546423334,0.004552090666605503,0.06266127098133265,0.17201277447268304,0,374.4238288096144,82253.15711666667,56059.81436666666,46416.81016103276,9643.004205633908,2572.497787196892,322.43009479651704,41054.03141221413,14195.686333665362,11498.505930268942,1200.0000000000005,0.6368673611111111,4.547473508864641e-13,1.0913936421275139e-11
165,2025-06-15,1200.0000000000005,56952.89503243884,569528.9503243886,54740.42713101009,11180.692906251827,65921.12003726192,0.020508412841105696,0.08396452905297334,0.015782153641642697,0,2612.1336667789146,127368.88451666664,56741.91018333333,55846.40063889968,895.5095444336571,6689.736365037575,11.38530000000003,79673.36255547876,21378.37199712156,17316.481317668462,1200.0,0.8178270833333333,2.2737367544323206e-13,5.820766091346741e-11
166,2025-06-16,1200.0,58127.34606078488,581273.4606078488,57890.608818343724,2315.2428398417765,60205.8516581855,0.004272194982310133,0.0705775932730764,0.025167304749693045,0,545.2116793508867,127618.63201666667,54924.57919999999,53542.27557702495,1382.3036229750517,5918.489531582283,0.0,83857.9109474967,23201.45608222935,18793.17942660577,1200.0000000000018,0.8232416666666666,9.094947017729282e-13,6.548361852765083e-11
167,2025-06-17,1200.0000000000018,61654.806190618816,616548.0619061884,58114.01001433856,3663.5237414042945,61777.53375574285,0.006243836124064614,0.05711888455771155,0.01492337573688686,0,794.9137323895292,127311.75459999999,52674.743383333334,51888.65839597976,786.0849873535783,4767.063387321354,0.0,83458.62185920012,21386.189474989842,17322.813474741775,1200.0,0.8286263888888888,2.2737367544323206e-13,2.1827872842550278e-11
168,2025-06-18,1200.0,59535.41336846871,595354.1336846872,58244.35409802464,1777.805815610089,60022.15991363473,0.003581448935702234,0.08335511940737798,0.04307335409736975,0,454.51838561704665,126909.07891666667,55980.68801666667,53569.412019110394,2411.275997556267,7011.263853813976,0.0,84113.17629512495,22193.49436511453,17976.730435742764,1200.0,0.82005,2.2737367544323206e-13,3.637978807091713e-11
169,2025-06-19,1200.0,56599.826085562236,565998.2608556225,53367.70264220507,5204.643048204705,58572.34569040978,0.008542014129520508,0.05265253627257872,0.06270160916800753,0,1087.8175288410523,127349.06689999998,59089.562699999995,55384.55203367612,3705.0106663238753,4169.230859124247,0.0,79183.85616868317,21778.56827408474,17640.640302008636,1200.0,0.8079104166666666,9.094947017729282e-13,2.9103830456733704e-11
170,2025-06-20,1200.0,25089.31512977971,250893.15129779713,19529.84048002628,126.79736241095746,19656.637842437238,0.0008622001906421303,0.11535472204403155,0.14406432513875128,0,69.95640559985571,81137.07971666666,58736.49886666666,50274.6647964273,8461.834070239362,4421.876907276892,638.2844646725333,38332.86430692483,13053.91800176787,10573.673581431973,1200.0,0.6213069444444445,9.094947017729282e-13,1.4551915228366852e-11
171,2025-06-21,1200.0,18823.362831233255,188233.62831233258,17972.11485115862,787.4370270115417,18759.551878170165,0.0026125115516304185,0.096159422787026,0.17312817219749116,0,212.67950968587763,81408.0648,62073.3244,51326.68320440607,10746.64119559393,3501.315395092156,385.718430768351,36411.56834777257,13978.065452652714,11322.233016648699,1200.0000000000014,0.6095256944444445,9.094947017729282e-13,1.4551915228366852e-11
