date,scenario,interval,L_scen_kwh,G_scen_kwh
2025-07-15,8,52,1119.7548957491395,903.3793790347395
2025-07-15,8,53,1085.6077496266334,933.0564793963667
2025-07-15,8,54,1107.5783890923883,930.708636796913
2025-07-15,8,55,1163.1398510988163,987.4103215044175
2025-07-15,8,56,1187.1453475958838,1046.7476247815723
2025-07-15,8,57,1185.1929093655012,1064.0523331622144
2025-07-15,8,58,1193.1358318508042,1057.549559365485
2025-07-15,8,59,1214.5128073951232,1090.6021238550318
2025-07-15,8,60,1189.6441314917781,1145.7291710020004
2025-07-15,8,61,1153.9285206725915,1144.5640724521124
2025-07-15,8,62,1140.0626222364622,1156.3752990251724
2025-07-15,8,63,1148.7493270265009,1201.4204676855923
2025-07-15,8,64,1129.8161140202933,1222.9050454325923
2025-07-15,8,65,1158.0947638714163,1212.7743596001967
2025-07-15,8,66,1199.7708150920116,1193.3286364341373
2025-07-15,8,67,1143.694031156822,1203.3522046629491
2025-07-15,8,68,1113.6448207889407,1279.1526770284363
2025-07-15,8,69,1150.3060540414117,1379.408362191709
2025-07-15,8,70,1113.945479727433,1409.8135417122273
2025-07-15,8,71,1069.1206675523597,1381.1925115880772
2025-07-15,8,72,1040.7603995612994,1369.6978882568085
2025-07-15,8,73,994.1589488997604,1437.5903986630678
2025-07-15,8,74,1009.8060850354768,1445.6638420119843
2025-07-15,8,75,1066.4288835999741,1378.4442087932684
2025-07-15,8,76,1105.8953983761326,1364.6311358319283
2025-07-15,8,77,1104.1805220696351,1414.555420053819
2025-07-15,8,78,1114.0950019350844,1471.2051565818922
2025-07-15,8,79,1141.5105694469817,1468.9747549635508
2025-07-15,8,80,1153.8596664102856,1447.2878542720198
2025-07-15,8,81,1161.7304495231574,1425.1192926765063
2025-07-15,8,82,1175.1625007600524,1377.9294796043012
2025-07-15,8,83,1195.147564837572,1297.8107629862548
2025-07-15,8,84,1200.8217406855358,1206.727884325552
2025-07-15,8,85,1193.463817202461,1141.7505439548315
2025-07-15,8,86,1182.8448220271518,1102.452475870011
2025-07-15,8,87,1182.1021553499618,1074.541696864111
2025-07-15,8,88,1209.582003393827,1044.4399504641462
2025-07-15,8,89,1217.1220878224603,1022.0524934678203
2025-07-15,8,90,1195.6715738383587,993.0540690767349
2025-07-15,8,91,1181.393656195719,934.9537188822694
2025-07-15,8,92,1182.144349430534,899.5312359581172
2025-07-15,8,93,1203.2921517014718,867.8771788113755
2025-07-15,8,94,1260.1730301652374,775.5204310192407
2025-07-15,8,95,1239.231835613249,729.7925254722256
2025-07-15,8,96,1164.3244159411563,722.9893680548148
2025-07-15,8,97,1210.4174317477655,643.546422230989
2025-07-15,8,98,1235.9993785904383,584.8030846572207
2025-07-15,8,99,1178.5049523554908,575.2319884793275
2025-07-15,8,100,1133.9950803953259,541.4723844608209
2025-07-15,8,101,1136.6369126750446,491.770315853487
2025-07-15,8,102,1161.1725380105584,442.4489222700791
2025-07-15,8,103,1212.1048408710158,398.6236807819676
2025-07-15,8,104,1195.1181763852846,357.80017824579016
2025-07-15,8,105,1163.7324017689325,314.35495624596115
2025-07-15,8,106,1252.4888377439556,266.2533463718872
2025-07-15,8,107,1224.0793585301485,225.4264425422927
2025-07-15,8,108,866.4681639368624,187.72400501220446
2025-07-15,8,109,845.7638857326718,138.38771672465222
2025-07-15,8,110,957.3007752444346,97.05870714711622
2025-07-15,8,111,984.6301016424584,68.5326857141295
2025-07-15,8,112,980.8545428877432,38.73369544547796
2025-07-15,8,113,992.1257626377193,13.993651837588661
2025-07-15,8,114,1021.8885405312561,1.2870370494042902
2025-07-15,8,115,1005.8430571830828,1.2873802037831057
2025-07-15,8,116,981.7860198117876,1.694650083759278
2025-07-15,8,117,1005.7327926176471,1.2880665125407376
2025-07-15,8,118,982.796937577848,1.2884096669195513
2025-07-15,8,119,974.9027967056148,1.3179663289089418
2025-07-15,8,120,980.735541948907,1.2890959756771831
2025-07-15,8,121,977.2360585134311,1.2894391300559986
2025-07-15,8,122,994.1279552375211,1.2918734779115102
2025-07-15,8,123,1006.730279807418,1.2901254388136287
2025-07-15,8,124,971.8105320148305,1.2904685931924442
2025-07-15,8,125,964.6338579954889,1.2909546433255052
2025-07-15,8,126,958.2865671390938,1.2911549019500743
2025-07-15,8,127,990.4472660465954,1.2914980563288898
2025-07-15,8,128,997.5916828648894,1.2918412107077062
2025-07-15,8,129,1006.3854110280204,1.29218436508652
2025-07-15,8,130,973.3626319363257,1.2925275194653363
2025-07-15,8,131,944.6836740087766,1.2928706738441518
2025-07-15,8,132,886.9104855504416,1.2932138282229673
2025-07-15,8,133,778.4348595216647,1.2935569826017819
2025-07-15,8,134,745.3734711483039,1.2939001369805974
2025-07-15,8,135,779.9699274699022,1.2942432913594129
2025-07-15,8,136,777.3902203909963,1.2945864457382292
2025-07-15,8,137,766.840799253823,1.294929600117043
2025-07-15,8,138,764.066962270064,1.2952727544958584
2025-07-15,8,139,758.4101828621643,1.2956159088746748
2025-07-15,8,140,751.618154591041,1.2959590632534885
2025-07-15,8,141,728.8019726356869,1.296302217632304
2025-07-15,8,142,729.1480418261982,1.2966453720111204
2025-07-15,8,143,764.5393102943339,1.296988526389936
2025-07-15,8,144,763.0154166709759,1.2973316807687496
2025-07-15,9,1,700.4319171657938,0.0
2025-07-15,9,2,731.3243460832743,0.0
2025-07-15,9,3,759.5769431417509,0.0
2025-07-15,9,4,739.1588390465722,0.0
2025-07-15,9,5,728.6356313519046,0.0
2025-07-15,9,6,742.3514620948739,0.0
2025-07-15,9,7,784.7402194174192,0.0
2025-07-15,9,8,757.92622879207,0.0
2025-07-15,9,9,745.741645646213,0.0
2025-07-15,9,10,764.955665957928,0.0
2025-07-15,9,11,781.1173476299671,0.0
2025-07-15,9,12,750.8310959874564,0.0
2025-07-15,9,13,716.5049892566487,0.0
2025-07-15,9,14,701.325100134785,0.0
2025-07-15,9,15,659.2935508840143,0.0
2025-07-15,9,16,705.1505198205626,0.0
2025-07-15,9,17,760.0968013661827,0.0
2025-07-15,9,18,790.8702460658274,0.0
2025-07-15,9,19,699.8916079442755,0.0
2025-07-15,9,20,667.904079314618,0.0
2025-07-15,9,21,708.9696718105488,0.0
2025-07-15,9,22,689.4099081356569,0.0
2025-07-15,9,23,676.6920884252044,0.0
2025-07-15,9,24,684.6763384772155,0.0
2025-07-15,9,25,656.8510973618411,0.0
2025-07-15,9,26,663.5139245554399,0.0
2025-07-15,9,27,696.3322619225705,0.0
2025-07-15,9,28,658.180281564518,0.0
2025-07-15,9,29,710.9776410077867,0.0
2025-07-15,9,30,767.0280982022832,0.0
2025-07-15,9,31,711.0079111564438,14.59699867954264
2025-07-15,9,32,650.3978564450226,49.00510620599103
2025-07-15,9,33,699.6400443140442,92.08697110225947
2025-07-15,9,34,690.9587197803199,134.20466120024196
2025-07-15,9,35,773.0573742971415,174.60794470815256
2025-07-15,9,36,910.3573312168246,213.89416916422425
2025-07-15,9,37,889.0383732868693,252.73006789248697
2025-07-15,9,38,845.7688945265554,298.26271491758735
2025-07-15,9,39,866.1022362343115,344.1230775474098
2025-07-15,9,40,857.885355678171,377.0975534616373
2025-07-15,9,41,845.3126665036531,413.21158459555966
2025-07-15,9,42,879.5378469608999,455.51400676652486
2025-07-15,9,43,904.4950298323823,495.2919883988876
2025-07-15,9,44,902.0367369308683,554.1915242628536
2025-07-15,9,45,878.1454522354632,619.0973835684839
2025-07-15,9,46,828.2261597777767,654.4873337522358
2025-07-15,9,47,891.649092739613,696.8041250357397
2025-07-15,9,48,1095.3968198072455,745.2879445379264
2025-07-15,9,49,1169.3523536734708,762.4239526452747
2025-07-15,9,50,1165.416820023829,783.5458183508052
2025-07-15,9,51,1175.9394528036362,827.9397557758273
2025-07-15,9,52,1137.6873362808835,883.6507642907862
2025-07-15,9,53,1159.0013878969942,921.9465042542479
2025-07-15,9,54,1180.0689154774639,948.5920780365778
2025-07-15,9,55,1180.8861448038442,994.3781285246588
2025-07-15,9,56,1176.6607368459638,1064.4708845992486
2025-07-15,9,57,1180.293986222485,1118.6155527068922
2025-07-15,9,58,1163.2857325855048,1118.0407453219814
2025-07-15,9,59,1177.7356052646614,1138.6695220615327
2025-07-15,9,60,1186.949913933028,1189.829564633708
2025-07-15,9,61,1197.9632515445749,1200.476359689665
2025-07-15,9,62,1185.445672205338,1181.1157765868293
2025-07-15,9,63,1172.14012340512,1167.7756279178554
2025-07-15,9,64,1151.088955597933,1183.8724503326696
2025-07-15,9,65,1138.2977083372207,1234.7046331821464
2025-07-15,9,66,1125.6514192628551,1292.590137715105
2025-07-15,9,67,1148.6885261092857,1318.132735929357
2025-07-15,9,68,1155.5216924462186,1358.0710194033963
2025-07-15,9,69,1149.9423447147722,1390.8303728215205
2025-07-15,9,70,1146.9379099043783,1346.769519586005
2025-07-15,9,71,1137.1733081562375,1282.7820953423145
2025-07-15,9,72,1117.0925565439168,1285.4114737027592
2025-07-15,9,73,1108.296693460833,1389.1785531297594
2025-07-15,9,74,1101.9984217399792,1445.4055136331513
2025-07-15,9,75,1063.3546236093152,1409.4795214838193
2025-07-15,9,76,1044.7061483495518,1368.9826007837228
2025-07-15,9,77,1112.36347756647,1351.281756018949
2025-07-15,9,78,1216.5818363036956,1342.0434250758826
2025-07-15,9,79,1205.2969472960747,1318.152632199676
2025-07-15,9,80,1178.4871597391266,1322.3106140228167
2025-07-15,9,81,1196.0100598824524,1343.6508314572143
2025-07-15,9,82,1211.0709181758423,1318.9800977459486
2025-07-15,9,83,1213.186040058854,1245.5970386052616
2025-07-15,9,84,1205.8766206370976,1199.8257064489053
2025-07-15,9,85,1208.2287100812557,1251.8107453350303
2025-07-15,9,86,1226.918598375449,1217.3567001768731
2025-07-15,9,87,1229.4274318226444,1107.1367730879479
2025-07-15,9,88,1226.7942665476967,1108.130817847973
2025-07-15,9,89,1210.2615555691214,1096.919950917843
2025-07-15,9,90,1206.7682456478237,1028.6161665891418
2025-07-15,9,91,1206.6293534049823,989.3627667601938
2025-07-15,9,92,1209.449319180534,961.4988304242264
2025-07-15,9,93,1195.6107496024326,910.0108800774924
2025-07-15,9,94,1184.8894452013276,829.1011060776876
2025-07-15,9,95,1207.4439152032332,768.679070303149
2025-07-15,9,96,1228.8602241204494,736.5191444092809
2025-07-15,9,97,1248.9820989365662,699.5443384255518
2025-07-15,9,98,1267.2017195489739,659.920378265651
2025-07-15,9,99,1260.0909662065405,620.366255844388
2025-07-15,9,100,1240.2427862224088,575.2474102548736
2025-07-15,9,101,1238.1113770837471,528.8636299234682
2025-07-15,9,102,1240.072271617275,487.0486320822738
2025-07-15,9,103,1232.3989283426151,451.1240317261309
2025-07-15,9,104,1251.7463794804642,409.7034629549365
2025-07-15,9,105,1281.2384869752793,358.80256554689686
2025-07-15,9,106,1304.4165921708861,306.2271207925932
2025-07-15,9,107,1189.5930357073978,261.9654812481424
2025-07-15,9,108,951.3525899344816,221.20951034296527
2025-07-15,9,109,877.8327925606455,171.82943473229255
2025-07-15,9,110,958.3636622646177,125.35941446400201
2025-07-15,9,111,971.1967275406329,85.63202926113453
2025-07-15,9,112,909.063936692073,46.38906194138203
2025-07-15,9,113,924.6899908061501,14.122360801855983
2025-07-15,9,114,1070.401194834314,0.0
2025-07-15,9,115,1013.6958255433456,0.0
2025-07-15,9,116,950.7571137185172,0.0
2025-07-15,9,117,964.1980135265104,0.0
2025-07-15,9,118,1031.9019853797186,0.0
2025-07-15,9,119,1054.7504956571863,0.0
2025-07-15,9,120,999.853593174127,0.0
2025-07-15,9,121,966.2517020242542,0.0
2025-07-15,9,122,1030.6891923082553,0.0
2025-07-15,9,123,1069.1035506249827,0.0
2025-07-15,9,124,1002.7516996911241,0.0
2025-07-15,9,125,960.4275439592484,0.0
2025-07-15,9,126,952.7838449314644,0.0
2025-07-15,9,127,1035.6843910087316,0.0
2025-07-15,9,128,1015.0473811237854,0.0
2025-07-15,9,129,970.2009728746419,0.0
2025-07-15,9,130,1006.1302665252468,0.0
2025-07-15,9,131,915.9280919017449,0.0
2025-07-15,9,132,705.3258731585009,0.0
2025-07-15,9,133,682.1026885449716,0.0
2025-07-15,9,134,730.2399595581394,0.0
2025-07-15,9,135,736.8179112243109,0.0
2025-07-15,9,136,755.1514346075916,0.0
2025-07-15,9,137,775.2867564153142,0.0
2025-07-15,9,138,779.2695777909913,0.0
2025-07-15,9,139,794.3476670246213,0.0
2025-07-15,9,140,789.4151104187862,0.0
2025-07-15,9,141,743.1462448391102,0.0
2025-07-15,9,142,725.7977008617065,0.0
2025-07-15,9,143,751.8922204111499,0.0
2025-07-15,9,144,738.4322224277936,0.0
2025-07-15,10,1,784.5636437271112,0.0
2025-07-15,10,2,701.2002304813661,0.0
2025-07-15,10,3,737.9477700231612,0.0
2025-07-15,10,4,806.8002672704542,0.0
2025-07-15,10,5,776.6508482940918,0.0
2025-07-15,10,6,708.7129937271112,0.0
2025-07-15,10,7,821.9023545566864,0.0
2025-07-15,10,8,852.5917969888819,0.0
2025-07-15,10,9,792.8950823230282,0.0
2025-07-15,10,10,775.8947852599506,0.0
2025-07-15,10,11,740.4989700987288,0.0
2025-07-15,10,12,673.2613611989539,0.0
2025-07-15,10,13,723.1909201394835,0.0
2025-07-15,10,14,747.4670341988497,0.0
2025-07-15,10,15,669.646070055133,0.0
2025-07-15,10,16,697.4818749172356,0.0
2025-07-15,10,17,742.8148668565702,0.0
2025-07-15,10,18,772.9495748998107,0.0
2025-07-15,10,19,682.1540466149048,0.0
2025-07-15,10,20,690.3182409478727,0.0
2025-07-15,10,21,724.0561733372358,0.0
2025-07-15,10,22,700.9159559109255,0.0
2025-07-15,10,23,707.1713450835684,0.0
2025-07-15,10,24,733.1598278998123,0.0
2025-07-15,10,25,678.6539134066543,0.0
2025-07-15,10,26,661.7837130995051,0.0
2025-07-15,10,27,703.4991001035892,0.0
2025-07-15,10,28,684.1084059109255,0.0
2025-07-15,10,29,706.4115173646024,0.0
2025-07-15,10,30,722.7285912078023,0.0
2025-07-15,10,31,685.4685680221635,16.022500438619225
2025-07-15,10,32,662.7943475883437,46.69596968181617
2025-07-15,10,33,719.9292256830918,65.37026288692513
2025-07-15,10,34,699.201493972221,112.3707140511354
2025-07-15,10,35,700.6411494948181,164.7542108102719
2025-07-15,10,36,822.9364505655137,205.88580100298964
2025-07-15,10,37,877.2786704744539,261.91889002054654
2025-07-15,10,38,847.7023599357042,291.4526926637718
2025-07-15,10,39,798.8498746390335,337.88866829617
2025-07-15,10,40,821.8081433450938,374.6263044099502
2025-07-15,10,41,881.3593533541306,402.02523474479295
2025-07-15,10,42,852.9910035461018,465.728274239718
2025-07-15,10,43,845.1975306261953,574.642978651334
2025-07-15,10,44,885.2364680980783,661.4303990210456
2025-07-15,10,45,918.5161167360064,727.2863166688647
2025-07-15,10,46,897.533251797164,739.3400034341537
2025-07-15,10,47,952.4239146030277,766.2653689209084
2025-07-15,10,48,1134.8012938489117,796.4695052102132
2025-07-15,10,49,1111.2852303279446,802.2662245634154
2025-07-15,10,50,1072.543580708365,829.6890582273418
2025-07-15,10,51,1107.3639460465356,857.2420056735036
2025-07-15,10,52,1082.5965063062156,940.8266217847804
2025-07-15,10,53,1110.7599866213764,953.6455878545138
2025-07-15,10,54,1175.4174763249175,968.2475262011607
2025-07-15,10,55,1155.689026928281,1026.6882926166277
2025-07-15,10,56,1135.0116268667034,1025.708393155711
2025-07-15,10,57,1127.7376400109456,1005.8424795814923
2025-07-15,10,58,1146.5667779134164,1006.0643355866655
2025-07-15,10,59,1188.9905391374123,1089.5652397041495
2025-07-15,10,60,1196.389871289577,1178.1690696450423
2025-07-15,10,61,1199.6484868970863,1223.9197027317393
2025-07-15,10,62,1172.7871785478615,1218.0343170299882
2025-07-15,10,63,1145.9869750385467,1219.0301010716014
2025-07-15,10,64,1141.4259406179817,1263.373796212312
2025-07-15,10,65,1158.3488219003623,1300.5106989339886
2025-07-15,10,66,1178.6914594138993,1326.2178486649884
2025-07-15,10,67,1161.644657541428,1358.677754818879
2025-07-15,10,68,1161.082161282211,1390.6337438777996
2025-07-15,10,69,1202.048861074466,1432.3448974057194
2025-07-15,10,70,1204.897820750717,1459.4119003424478
2025-07-15,10,71,1136.4102716063176,1426.5940875567157
2025-07-15,10,72,1073.504076614031,1365.0518522610244
2025-07-15,10,73,1163.1698241337704,1339.3167890091934
2025-07-15,10,74,1154.1593091409386,1392.0001765088316
2025-07-15,10,75,1054.649906186261,1426.0754393201087
2025-07-15,10,76,1125.6035067358348,1368.167843853176
2025-07-15,10,77,1208.2759779372946,1357.5121084622
2025-07-15,10,78,1228.6228721109687,1353.9558322317432
2025-07-15,10,79,1186.0418269283336,1350.718399944259
2025-07-15,10,80,1147.6634761110708,1330.6526484710212
2025-07-15,10,81,1119.959621340377,1285.0833674316254
2025-07-15,10,82,1155.7101787902934,1288.1522201785092
2025-07-15,10,83,1226.3315441687355,1253.6788297237488
2025-07-15,10,84,1239.1159647242735,1237.0394930538264
2025-07-15,10,85,1208.0502109518677,1200.5506327033788
2025-07-15,10,86,1192.6186414411131,1140.735204540381
2025-07-15,10,87,1208.5807265964836,1105.1628039645957
2025-07-15,10,88,1186.0988583367782,1049.1125512310432
2025-07-15,10,89,1206.448178944311,1075.0491170733412
2025-07-15,10,90,1258.648214116186,1064.8731896603076
2025-07-15,10,91,1236.3992432524014,1001.1618288509725
2025-07-15,10,92,1173.1825407836754,925.1202809745706
2025-07-15,10,93,1151.614963159247,890.6239817010696
2025-07-15,10,94,1200.5458997141118,823.5563444709105
2025-07-15,10,95,1227.6127700860861,777.5056282575463
2025-07-15,10,96,1202.7229434165215,768.5718644642644
2025-07-15,10,97,1203.5893085417106,742.5226622593278
2025-07-15,10,98,1213.8229058096922,691.8464548816637
2025-07-15,10,99,1198.9945617011851,617.9510351404897
2025-07-15,10,100,1237.0093649639969,552.7293170631367
2025-07-15,10,101,1278.232985410022,494.73137718913966
2025-07-15,10,102,1227.199252203622,424.4094922091863
2025-07-15,10,103,1173.273932169278,357.67557320768674
2025-07-15,10,104,1155.9405861716723,326.9076163785219
2025-07-15,10,105,1150.7799936342406,294.44615510716
2025-07-15,10,106,1159.1091519083361,265.055375112919
2025-07-15,10,107,1154.253165293631,230.18512017769368
2025-07-15,10,108,906.5042790053234,176.50482681496194
2025-07-15,10,109,911.4120929606165,139.55049271658226
2025-07-15,10,110,971.8287521687897,93.24893147635845
2025-07-15,10,111,942.8366374464023,53.88218955815418
2025-07-15,10,112,913.1209180693721,34.2983463902307
2025-07-15,10,113,931.1002048871181,11.93085180075701
2025-07-15,10,114,963.669727097651,0.0
2025-07-15,10,115,938.1495810914956,0.0
2025-07-15,10,116,937.7927924958311,0.0
2025-07-15,10,117,998.5206362501309,0.0
2025-07-15,10,118,939.3884259644121,0.0
2025-07-15,10,119,943.2090089945648,0.0
2025-07-15,10,120,1012.7889585022644,0.0
2025-07-15,10,121,984.6167943684478,0.0
2025-07-15,10,122,957.2388775013623,0.0
2025-07-15,10,123,988.5543074366907,0.0
2025-07-15,10,124,1002.8225510177446,0.0
2025-07-15,10,125,971.1200201324975,0.0
2025-07-15,10,126,929.5220306441572,0.0
2025-07-15,10,127,1000.163987239492,0.0
2025-07-15,10,128,1017.6265621749618,0.0
2025-07-15,10,129,996.7395080670481,0.0
2025-07-15,10,130,1030.9743443129191,0.0
2025-07-15,10,131,956.0384020341809,0.0
2025-07-15,10,132,817.2245414621824,0.0
2025-07-15,10,133,718.1891452672955,0.0
2025-07-15,10,134,720.9070252628302,0.0
2025-07-15,10,135,744.4212476228507,0.0
2025-07-15,10,136,758.0108329126833,0.0
2025-07-15,10,137,798.0655148243402,0.0
2025-07-15,10,138,844.7733823115924,0.0
2025-07-15,10,139,823.3824380648887,0.0
2025-07-15,10,140,756.2989960555674,0.0
2025-07-15,10,141,717.1004387935163,0.0
2025-07-15,10,142,757.9464894185173,0.0
2025-07-15,10,143,842.5014337249562,0.0
2025-07-15,10,144,790.1908347772153,0.0
2025-07-15,11,1,723.3099245711119,0.16276550652535066
2025-07-15,11,2,714.5576910410343,0.16319180568430341
2025-07-15,11,3,759.2352971873063,0.1636181048432544
2025-07-15,11,4,779.0237394043393,0.16404440400220716
2025-07-15,11,5,768.5374049348299,0.16447070316115991
2025-07-15,11,6,744.6668605448901,0.16489700232011267
2025-07-15,11,7,788.5713241626657,0.16532330147906366
2025-07-15,11,8,772.574253884434,0.16574960063801641
2025-07-15,11,9,761.7436802132381,0.16617589979696917
2025-07-15,11,10,755.9778243707829,0.16660219895592193
2025-07-15,11,11,786.8247320069182,0.16702849811487291
2025-07-15,11,12,769.1617531707878,0.16745479727382567
2025-07-15,11,13,760.110952003191,0.16788109643277843
2025-07-15,11,14,752.8321356169964,0.16830739559172941
2025-07-15,11,15,707.8376546639074,0.16873369475068217
2025-07-15,11,16,672.3565282817058,0.16915999390963493
2025-07-15,11,17,694.3592319135957,0.1695862930685877
2025-07-15,11,18,786.5545742019578,0.17001259222753867
2025-07-15,11,19,759.0994374496744,0.170645774533776
2025-07-15,11,20,722.1664544322213,0.1708651905454442
2025-07-15,11,21,692.8363888091955,0.17129148970439695
2025-07-15,11,22,654.6353659931335,0.1746095226664462
2025-07-15,11,23,679.8250605605772,0.1721440880223007
2025-07-15,11,24,729.4034553623848,0.17257038718125345
2025-07-15,11,25,644.8375262449817,0.21325390213931056
2025-07-15,11,26,633.9155837374828,0.1734229854991572
2025-07-15,11,27,705.2766010738045,0.17384928465810995
2025-07-15,11,28,699.1349007174456,0.7350139166722298
2025-07-15,11,29,710.4962605165375,0.1747018829760137
2025-07-15,11,30,738.6030293672715,0.17512818213496645
2025-07-15,11,31,732.3781069024081,16.905892630786063
2025-07-15,11,32,700.6524682416411,45.749852569542206
2025-07-15,11,33,708.4387617435392,80.0642794430706
2025-07-15,11,34,676.3307136809628,115.56789727233891
2025-07-15,11,35,760.6372687696327,154.02041070923363
2025-07-15,11,36,839.9909326997298,195.29716891040238
2025-07-15,11,37,826.1228510147729,236.20379775362898
2025-07-15,11,38,818.4717466891245,274.6827877102051
2025-07-15,11,39,831.8742347988376,312.1969364347405
2025-07-15,11,40,847.88140784074,354.36552893694227
2025-07-15,11,41,867.7001013198918,397.28843570274546
2025-07-15,11,42,858.1702641021692,444.3401509215055
2025-07-15,11,43,849.9359974355025,501.3061769094533
2025-07-15,11,44,819.9767057601039,537.4118522188669
2025-07-15,11,45,779.687598184931,581.9770749925448
2025-07-15,11,46,797.6625985973533,610.4741003150551
2025-07-15,11,47,908.9351593433552,667.7865406965799
2025-07-15,11,48,1168.1275925369118,694.2339747935332
2025-07-15,11,49,1168.0727802683189,730.8754728441443
2025-07-15,11,50,1107.1733493268555,780.0663985027059
2025-07-15,11,51,1172.5204454356176,828.2298394373174
2025-07-15,11,52,1119.6473235083117,904.7420735730016
2025-07-15,11,53,1112.7677360075988,926.4930339602762
2025-07-15,11,54,1171.39456722516,982.8106792858337
2025-07-15,11,55,1209.4336001581505,1011.117059677078
2025-07-15,11,56,1198.477795812759,1056.9216633749888
2025-07-15,11,57,1153.5109914534626,1068.370547885119
2025-07-15,11,58,1157.6710394241345,1124.962295896479
2025-07-15,11,59,1200.796066230061,1164.37048177012
2025-07-15,11,60,1197.0343888312218,1193.8343294739864
2025-07-15,11,61,1202.478269164332,1213.971763200758
2025-07-15,11,62,1182.273352605013,1179.3709360659527
2025-07-15,11,63,1167.686022830919,1203.817970985738
2025-07-15,11,64,1166.4526732961851,1267.7150953884375
2025-07-15,11,65,1193.6925158897475,1306.1771405535965
2025-07-15,11,66,1198.7442240791415,1348.458833086409
2025-07-15,11,67,1188.236700436699,1359.8814090607393
2025-07-15,11,68,1154.9232153541234,1413.1200528318946
2025-07-15,11,69,1204.720445402103,1453.711930865098
2025-07-15,11,70,1176.2198203263195,1464.9786376565505
2025-07-15,11,71,1161.1637006022725,1468.1861880183515
2025-07-15,11,72,1126.0926708524055,1482.0324863675576
2025-07-15,11,73,1059.2831669955297,1507.6475587570344
2025-07-15,11,74,1065.8887260655663,1497.5197719769267
2025-07-15,11,75,1083.02126696064,1436.4101932244753
2025-07-15,11,76,1100.2253311490547,1353.7465413562409
2025-07-15,11,77,1140.8401424145723,1316.8027225531232
2025-07-15,11,78,1218.8357444823432,1323.9490897201586
2025-07-15,11,79,1192.9521398271602,1273.3560400343586
2025-07-15,11,80,1188.2345579663502,1264.2430714959482
2025-07-15,11,81,1236.9716304902793,1236.621369654763
2025-07-15,11,82,1221.6733447941301,1188.7993941589648
2025-07-15,11,83,1213.590109086289,1164.5061946257558
2025-07-15,11,84,1221.301605662839,1152.52911278845
2025-07-15,11,85,1245.3472943280071,1116.7569934262397
2025-07-15,11,86,1227.6498961193015,1083.5943404750963
2025-07-15,11,87,1208.0654172406835,1032.6558766713597
2025-07-15,11,88,1214.3913610791335,977.1355567338815
2025-07-15,11,89,1258.094006805446,946.5775147549133
2025-07-15,11,90,1272.009625265959,930.4249696337446
2025-07-15,11,91,1232.4653539923906,941.0392734454692
2025-07-15,11,92,1207.9542068056612,933.7744760297605
2025-07-15,11,93,1198.5489503516421,861.9226998785331
2025-07-15,11,94,1215.1584371557356,810.126086335576
2025-07-15,11,95,1249.2198090419652,752.968450481838
2025-07-15,11,96,1263.3455591590966,722.6539423061242
2025-07-15,11,97,1217.7455292394482,664.9313797107901
2025-07-15,11,98,1189.3359526019938,636.8379071968723
2025-07-15,11,99,1251.5504656523267,615.7071581379303
2025-07-15,11,100,1264.1301081641523,547.7772771688096
2025-07-15,11,101,1237.5027838747158,498.3281109806549
2025-07-15,11,102,1172.4997854062503,445.3358117834372
2025-07-15,11,103,1185.0805646237789,403.216579223
2025-07-15,11,104,1213.1849135326527,358.84301727669316
2025-07-15,11,105,1220.2319332393195,311.0247703820294
2025-07-15,11,106,1264.1498138919098,269.64375733067664
2025-07-15,11,107,1191.0716064966207,228.90003937478215
2025-07-15,11,108,937.1394016874746,186.487019270868
2025-07-15,11,109,934.7483912219486,145.9281171640373
2025-07-15,11,110,1029.170426680529,109.5008125149837
2025-07-15,11,111,1024.2083431194728,76.0549541415226
2025-07-15,11,112,955.0075600587512,43.41027770369298
2025-07-15,11,113,964.4370002575441,15.830361585689609
2025-07-15,11,114,1045.8636488688876,0.0
2025-07-15,11,115,981.3719485315836,0.0
2025-07-15,11,116,926.1708381106172,0.2464030735694282
2025-07-15,11,117,1002.8297883010721,0.0
2025-07-15,11,118,1035.7999075201842,0.0
2025-07-15,11,119,1034.188797245031,0.0
2025-07-15,11,120,991.2247124389362,0.0
2025-07-15,11,121,952.7159987698741,0.0
2025-07-15,11,122,993.5338887934537,0.0
2025-07-15,11,123,1069.0616949331597,0.0
2025-07-15,11,124,1061.7635374744575,0.0
2025-07-15,11,125,993.105698685382,0.0
2025-07-15,11,126,916.2704034181463,0.0
2025-07-15,11,127,1017.0985031330976,0.0
2025-07-15,11,128,1031.7419559447596,0.0
2025-07-15,11,129,999.7728284656342,0.0
2025-07-15,11,130,1043.223847648665,0.0
2025-07-15,11,131,968.1971100392751,0.0
2025-07-15,11,132,799.8227640147508,0.0
2025-07-15,11,133,736.2358227391693,0.0
2025-07-15,11,134,784.8850699307935,0.0
2025-07-15,11,135,813.63572783202,0.0
2025-07-15,11,136,798.1695049132135,0.0
2025-07-15,11,137,791.8415486388457,0.0
2025-07-15,11,138,808.4241192995505,0.0
2025-07-15,11,139,784.0826087750202,0.0
2025-07-15,11,140,763.282427146645,0.0
2025-07-15,11,141,741.1917207224508,0.0
2025-07-15,11,142,672.9266475177824,0.0
2025-07-15,11,143,739.8455919394398,0.0
2025-07-15,11,144,821.9774374754646,0.0
2025-07-15,12,1,706.0387406270344,0.0
2025-07-15,12,2,710.1305051590043,0.0
2025-07-15,12,3,730.9608401380132,0.0
