date,issue_hour,strategy,changed_plan_kwh,expected_future_cost_yuan,cvar_future_cost_yuan,objective,soc_at_issue_kwh,terminal_target_kwh,clipped_load_scenario_cells,clipped_pv_scenario_cells
2025-08-11,6,S6_12,555.7103008673274,34734.00695849443,36499.43551738989,35089.74958043297,9999.569130315573,1200.0000000000018,0,10
2025-08-11,12,S6_12,1832.9747229230056,32439.93547996718,33106.6332502774,32574.60109935651,7088.196447865229,1200.0000000000018,0,20
2025-08-12,0,S6_12,0.0,54326.96838391773,56277.36933011519,54721.01796564868,1200.000000000004,1200.000000000004,0,24
2025-08-12,6,S6_12,4695.8988547587505,38303.189100556265,39770.56206155152,38599.42357157535,10025.87231928346,1200.000000000004,0,39
2025-08-12,12,S6_12,2332.8931038938144,34331.94675401723,35516.58507904214,34570.25845106177,7559.587238481299,1200.000000000004,0,22
2025-08-13,0,S6_12,0.0,49331.3040398333,51811.2566136205,49831.07184245228,1199.999999999999,1199.999999999999,0,44
2025-08-13,6,S6_12,147.80912672181637,33388.27081936599,35256.27255991517,33764.369085544095,9998.579854958967,1199.999999999999,0,5
2025-08-13,12,S6_12,308.0359550825778,31670.842325095706,33058.420256876816,31949.68484984891,7344.771073992555,1199.999999999999,0,12
2025-08-14,0,S6_12,0.0,51819.760355543156,52781.0253764898,52015.99692881563,1199.9999999999977,1199.9999999999977,0,99
2025-08-14,6,S6_12,1779.5285288065652,37585.582881833776,39257.37547263826,37922.851239242846,9920.169957924512,1199.9999999999977,0,37
2025-08-14,12,S6_12,2093.758456537046,33077.734979596564,33936.55294042093,33250.87554745915,6583.445913818456,1199.9999999999977,0,31
2025-08-15,0,S6_12,0.0,26830.822375427826,28111.691400691863,27089.5250755952,1200.0000000000025,1200.0000000000025,0,82
2025-08-15,6,S6_12,1500.4575420258188,16506.76936074191,17054.903861248335,16618.52280070267,3143.267693246304,1200.0000000000025,0,27
2025-08-15,12,S6_12,486.0999892503566,16058.78375488088,16637.193877664493,16176.038843568762,4583.500964035104,1200.0000000000025,0,20
2025-08-16,0,S6_12,0.0,28115.141046070352,29530.422350868896,28400.60054283718,1199.9999999999998,1199.9999999999998,0,61
2025-08-16,6,S6_12,3476.0112131111987,16923.55093148123,17715.660845564733,17084.053292454122,2622.81930138196,1199.9999999999998,0,24
2025-08-16,12,S6_12,370.0715446439631,16937.996828302916,17110.03845607917,16973.99072756303,4436.627414843769,1199.9999999999998,0,38
2025-08-17,0,S6_12,0.0,52104.103018164016,55358.997352621984,52759.05390620782,1199.9999999999998,1199.9999999999998,0,66
