date,scenario,interval,L_scen_kwh,G_scen_kwh,P_scen_yuan_per_kwh
2025-07-15,3,51,1086.339886750518,887.506223302247,1.089937952381384
2025-07-15,3,52,1111.1378809820844,955.8830760551667,1.0488066038187889
2025-07-15,3,53,1174.5965771230472,1023.3820437952135,1.0298341781393807
2025-07-15,3,54,1213.8646685711924,1058.930116552974,1.0362643686030086
2025-07-15,3,55,1182.0745205667135,1086.6266710894342,0.9952253320493651
2025-07-15,3,56,1159.5304648084712,1072.2057882986974,0.9432129364446472
2025-07-15,3,57,1167.2719167788625,1086.5624571029457,0.9178269272735302
2025-07-15,3,58,1178.2985772907796,1119.812127656266,0.9029784167493334
2025-07-15,3,59,1159.0677374340867,1212.7371818860108,1.045144877738183
2025-07-15,3,60,1138.1267574542342,1300.636740624996,1.3128752631125136
2025-07-15,3,61,1210.7122847265332,1257.9842156318327,1.4319500463280468
2025-07-15,3,62,1205.8829072076578,1302.116157278924,1.3453965209772534
2025-07-15,3,63,1147.857377822474,1351.8269459731991,1.285416308475566
2025-07-15,3,64,1190.4236322483107,1337.5168142787877,1.3687274244725063
2025-07-15,3,65,1206.404924708946,1368.6004709647943,1.0320095201912591
2025-07-15,3,66,1182.9595487763493,1360.5768469508885,0.448632629256972
2025-07-15,3,67,1223.8721159303454,1475.1719720029516,0.35849977846921643
2025-07-15,3,68,1216.2126946723934,1501.212846678723,0.48811385457606926
2025-07-15,3,69,1201.032516062307,1405.3503127755853,0.5150466719681355
2025-07-15,3,70,1241.554154439615,1439.0528555920537,0.4887192569546683
2025-07-15,3,71,1202.6189416022066,1472.29561598705,0.4377808673112392
2025-07-15,3,72,1147.0296455707207,1500.440576527535,0.4133447732427093
2025-07-15,3,73,1237.863555003144,1480.3367115750343,0.4869063523373485
2025-07-15,3,74,1239.7592716121735,1441.9645647625919,0.5033889002105593
2025-07-15,3,75,1136.7374980300415,1430.199957768741,0.40678244086402876
2025-07-15,3,76,1145.3912248537054,1459.5233166498094,0.3850362268952904
2025-07-15,3,77,1226.6551846159846,1470.1438735468032,0.5861788096490039
2025-07-15,3,78,1281.9010655858424,1465.0448559412505,0.8572529730791552
2025-07-15,3,79,1244.107212688834,1391.1165748824603,0.8728148036678682
2025-07-15,3,80,1217.321596887971,1316.1125288519067,0.8504823094274294
2025-07-15,3,81,1261.7605062099456,1283.3330206361084,0.871722952408925
2025-07-15,3,82,1291.8671099068852,1319.5927319083892,0.876364825183154
2025-07-15,3,83,1285.2075743326277,1317.870747162987,1.0657536525589442
2025-07-15,3,84,1251.5044925590237,1217.3047139236912,1.367324568814177
2025-07-15,3,85,1265.062366546314,1176.1690045401158,1.4277243585105446
2025-07-15,3,86,1280.4919097957918,1106.2125200306295,1.3842836702400176
2025-07-15,3,87,1271.1059860210053,1042.2101483673478,1.4799047460245403
2025-07-15,3,88,1236.7303790305061,1064.5198476141368,1.5700562514027925
2025-07-15,3,89,1249.7998784761298,1016.7907418826038,1.2754711496918976
2025-07-15,3,90,1302.8336251067144,978.3612687990409,0.7834666027476744
2025-07-15,3,91,1316.892849412241,920.4138346987938,0.7892881943518136
2025-07-15,3,92,1312.2245095371427,893.761329170834,0.9004455149681552
2025-07-15,3,93,1277.263833293645,851.0602503086382,0.8918035315501661
2025-07-15,3,94,1242.7617428510662,806.9744743641378,0.8314181571693218
2025-07-15,3,95,1270.5210053974183,739.7893690409314,0.8319662624777432
2025-07-15,3,96,1304.249711062812,731.9487444277034,0.89313147915383
2025-07-15,3,97,1272.8968590340442,685.6279531244336,0.898394436106193
2025-07-15,3,98,1261.4097840395775,622.8081720131311,0.9300262869422742
2025-07-15,3,99,1311.4734365497238,572.7057055792001,1.0352028654856407
2025-07-15,3,100,1341.3623784211645,555.5769995296297,1.095181096821883
2025-07-15,3,101,1332.0956885922478,507.00825724979273,1.0568997634392112
2025-07-15,3,102,1294.5274871722809,432.21603247635835,1.0359308095136277
2025-07-15,3,103,1347.0631970394074,351.44386488227997,1.0686512167230453
2025-07-15,3,104,1356.2371366547563,300.17281705020156,1.150831516528065
