date,issue_hour,strategy,changed_plan_kwh,expected_future_cost_yuan,cvar_future_cost_yuan,objective,soc_at_issue_kwh,terminal_target_kwh,clipped_load_scenario_cells,clipped_pv_scenario_cells
2025-09-16,0,S6,0.0,50230.781548491614,55275.27704638173,51243.9634880093,1660.4162903193233,1660.4162903193233,0,286
2025-09-16,6,S6,5091.925156668911,34489.02754310284,37375.65726216093,35069.29983221482,9877.92250171811,1660.4162903193233,0,154
2025-09-17,0,S6,0.0,49707.22824998218,54685.6823988823,50707.12391903863,1660.4162903193226,1660.4162903193226,0,304
2025-09-17,6,S6,1585.6926986216827,34027.09080343785,35769.339466782854,34378.459991771124,9875.925744719341,1660.4162903193226,0,158
2025-09-18,0,S6,0.0,45249.01984132862,48406.43740057416,45884.420291776434,1660.4162903193244,1660.4162903193244,0,306
2025-09-18,6,S6,6324.149610819086,36736.44747396782,40234.792184896745,37438.9762140461,9874.074074074075,1660.4162903193244,0,156
2025-09-19,0,S6,0.0,22457.01537097483,24749.804623238073,22918.301096982395,1660.4162903193273,1660.4162903193273,0,318
2025-09-19,6,S6,2.5437429940211587e-12,13903.12320975345,15964.44822690553,14317.640351941025,4029.1403333889193,1660.4162903193273,0,158
2025-09-20,0,S6,0.0,22082.042608747248,23899.11407862042,22448.176887431015,1660.4162903193294,1660.4162903193294,0,324
2025-09-20,6,S6,516.296768774345,13157.117618523549,14433.047428323345,13414.556244801468,4043.27320040015,1660.4162903193294,0,155
2025-09-21,0,S6,0.0,48298.43469206148,51208.67581991672,48884.53179181731,1660.4162903193294,1660.4162903193294,0,328
2025-09-21,6,S6,1246.8737163271471,34613.22898437706,37680.975101267955,35289.54355760644,9874.800917188477,1660.4162903193294,0,157
2025-09-22,0,S6,0.0,52954.7506119588,56042.17752588223,53576.48388703588,1547.4621472363735,1547.4621472363735,0,316
2025-09-22,6,S6,6945.425325018665,35500.32991604959,36412.10891869614,35685.68529183464,9874.891716096921,1547.4621472363735,0,155
2025-09-23,0,S6,0.0,52309.96843132683,55259.59934045543,52904.04345543826,1547.4621472363774,1547.4621472363774,0,328
2025-09-23,6,S6,1835.9073446896664,35945.57915941683,38372.23904948764,36433.94698770882,9900.352856852083,1547.4621472363774,0,155
2025-09-24,0,S6,0.0,45725.569104351634,47710.76281666012,46126.506333337355,1547.4621472363772,1547.4621472363772,0,323
2025-09-24,6,S6,1335.3147749686286,31997.94611829223,35866.49818166678,32774.3522953589,9874.074074074075,1547.4621472363772,0,149
2025-09-25,0,S6,0.0,49585.770540775164,53534.93439622461,50379.51249036848,1547.4621472363806,1547.4621472363806,0,263
2025-09-25,6,S6,195.84142400055705,35410.4625473276,39461.88122965526,36223.48165220429,9902.223439220437,1547.4621472363806,0,131
2025-09-26,0,S6,0.0,22694.23618845376,24767.43725938512,23111.71992471826,1547.4621472363813,1547.4621472363813,0,263
2025-09-26,6,S6,1537.1778999728601,12760.001783570999,14170.674330463507,13051.488390190663,4653.795723014783,1547.4621472363813,0,138
2025-09-27,0,S6,0.0,21983.803199454687,23203.751383216157,22230.59132834122,1534.1591056171046,1534.1591056171046,0,297
2025-09-27,6,S6,414.2415850737331,13827.985513086633,15732.701452874622,14211.207089896465,4409.347509422113,1534.1591056171046,0,136
2025-09-28,0,S6,0.0,49441.840645582335,55145.04250272034,50586.435720798814,1534.1591056170998,1534.1591056170998,0,228
2025-09-28,6,S6,5215.041608824569,39824.541116096036,45214.28263767989,40905.53662603862,9918.291233483382,1534.1591056170998,0,143
2025-09-29,0,S6,0.0,52086.26698057386,55882.39840994564,52849.57900763317,1534.1591056170994,1534.1591056170994,0,281
2025-09-29,6,S6,7034.404205582514,34378.98227810294,35603.4356275414,34626.70975406038,9887.099423939606,1534.1591056170994,0,121
2025-09-30,0,S6,0.0,51911.141544193,56115.339582909306,52756.326568652556,1534.1591056170998,1534.1591056170998,0,242
2025-09-30,6,S6,501.41580769413395,36957.55790285294,39190.65333248463,37407.24299634063,9890.658759461227,1534.1591056170998,0,121
2025-10-01,0,S6,0.0,48218.26896636154,51253.632061269396,48829.47319007113,1534.159105617094,1534.159105617094,0,218
2025-10-01,6,S6,2087.2729679429904,32399.797931082456,35433.21838819768,33009.48701964495,9887.90605518245,1534.159105617094,0,89
2025-10-02,0,S6,0.0,51383.949656073775,55006.563267458005,52112.75144431424,1534.1591056170957,1534.1591056170957,0,238
2025-10-02,6,S6,8103.700402568631,32890.74617845953,33861.74008154856,33087.82213643937,9885.521296296296,1534.1591056170957,0,102
