day_index,date,s0,E_C,CVaR,cost_plan,cost_emergency,cost_total,emergency_rate,unextracted_ratio,curtailment_rate,soc_violate_count,residual_blocks,emergency_kwh,load_kwh,curtail_kwh,unextracted_kwh,final_soc,settlement_method,primary_emergency_cost,secondary_status,emergency_cost_gap,cost_tolerance,dev_c,dev_r
131,2025-05-12,1468.5488883915582,47671.98087163571,54022.23289156716,45620.59101528062,97.62508841196436,45718.21610369258,0.0002475457067438,0.1814343444105536,0.0843194520874297,0,30,29.81653470859309,120448.60361666666,5777.350333333333,13507.243700886644,1931.619872908555,causal_sequential_plan_bounded,97.62508841196436,0,0.0,0.0,7155.21950515947,6454.185684796869
132,2025-05-13,1931.619872908555,42451.17574075212,48545.90360667947,40878.43814266992,138.5437060953723,41016.98184876529,0.0003408570221023,0.1025417405121787,0.062240571820792,0,30,40.99474847652319,120269.6316,4178.858060474144,6881.635296224323,1537.9918231506808,causal_sequential_plan_bounded,138.5437060953723,0,0.0,0.0,3145.403801116976,2851.969719740361
133,2025-05-14,1537.9918231506808,42811.316567366935,46057.171175921794,41629.609166330185,408.0186886275759,42037.62785495776,0.0012684435930868,0.1115635297250368,0.0694597365668405,0,30,152.96415645799703,120592.00526666666,4693.940109084087,7667.061728042945,1729.4615785269202,causal_sequential_plan_bounded,408.0186886275759,0,0.0,0.0,3458.949706796866,3278.264683179689
134,2025-05-15,1729.4615785269202,42836.33705676672,48191.04801986702,41414.704509045856,766.4410392127545,42181.14554825861,0.0015919909786721,0.1102332268036088,0.0656901215604914,0,30,190.39943029256676,119598.30981666666,4390.284417507564,7512.485334485758,2105.233829249895,causal_sequential_plan_bounded,766.4410392127545,0,0.0,0.0,2876.172153403861,3144.409890582027
135,2025-05-16,2105.233829249895,16851.235615723355,19933.951828296493,16061.26010803714,524.2912366435977,16585.551344680738,0.0025681591168683,0.068389825309641,0.3104353828410615,0,30,191.7935763797041,74681.34474999999,22340.74253826881,1990.1232991150544,2257.951349181358,causal_sequential_plan_bounded,524.2912366435977,0,0.0,0.0,1167.1332989429995,1897.53418640705
136,2025-05-17,2257.951349181358,16956.798436169167,19596.237207506267,16146.938751208932,1201.9679594107206,17348.906710619653,0.0044392632719207,0.0593160841914813,0.2384475186778283,0,30,334.1634582637756,75274.53043333333,15457.534786883003,1726.9063440861637,1977.0097220142509,causal_sequential_plan_bounded,1201.9679594107206,0,0.0,0.0,1070.1942701584685,1566.1661086411873
137,2025-05-18,1977.0097220142509,41963.87715192134,44116.32928081523,40736.92921443279,1638.5189619762034,42375.448176408994,0.0039810591755217,0.0955930231038382,0.063535308873307,0,30,480.462236015386,120687.037,4257.556253430188,6420.448466091059,1948.754743655486,causal_sequential_plan_bounded,1638.5189619762034,0,0.0,0.0,2526.1627274398807,2720.0710785162346
138,2025-05-19,1948.754743655486,40012.04399061536,45368.06828563114,38555.12847290408,1400.7817811523269,39955.910254056405,0.0021886614792022,0.1128892427242085,0.0878725253344738,0,30,262.7978102949428,120072.38798333332,6375.781884973344,7179.079643306119,1549.561221587736,causal_sequential_plan_bounded,1400.7817811523269,0,0.0,0.0,2198.126061603409,2095.087209327723
139,2025-05-20,1549.561221587736,40366.43718339426,46525.43301577774,39013.782537512365,1492.6596052718842,40506.442142784246,0.0026344223605263,0.0694441668919639,0.04278448112167,0,30,317.2834477844144,120437.57771666668,2819.9329760108667,4492.585060236011,1418.1800853876948,causal_sequential_plan_bounded,1492.6596052718842,0,0.0,0.0,2532.0797353831595,2247.3466625092788
140,2025-05-21,1418.1800853876948,41061.82516529701,46631.97542067939,39534.84845793823,1433.7535125619092,40968.60197050014,0.0037639982920866,0.0857570030357304,0.0820705413647186,0,30,452.7451995974415,120283.05128333332,5656.337493612444,5621.367940229407,1669.302239767553,causal_sequential_plan_bounded,1433.7535125619092,0,0.0,0.0,3397.4503891169447,3174.306830975521
141,2025-05-22,1669.302239767553,40704.08735263541,44844.5240650718,39210.604437385846,471.7467267102329,39682.35116409608,0.0008447274328944,0.0843386576560173,0.0741034002257701,0,30,101.13894524175495,119729.68001666664,5106.691265645786,5443.644988375814,1747.0944989377908,causal_sequential_plan_bounded,471.7467267102329,0,0.0,0.0,2382.709428689316,2422.379686282356
142,2025-05-23,1747.0944989377908,17806.948526230102,18178.15739871553,17286.9686296633,245.1068940991952,17532.075523762494,0.0015092230320944,0.087375462472908,0.2639501815297468,0,30,113.16665073571444,74983.38438333332,18097.06729634656,2648.39840235706,2931.30129567465,causal_sequential_plan_bounded,245.1068940991952,0,0.0,0.0,709.6997630132225,2133.0279741478967
143,2025-05-24,2931.30129567465,16196.468124768522,17173.576855718587,15334.630983889529,548.2054311195322,15882.836415009058,0.0016537911552017,0.0660465927024437,0.2911178046832159,0,30,123.5279752534556,74693.81781666665,20651.698065799985,1818.5895503969,2393.652752855161,causal_sequential_plan_bounded,548.2054311195322,0,0.0,0.0,699.4035324666554,1640.804338867635
144,2025-05-25,2393.652752855161,40585.18694401292,44519.798392017445,39243.42836072897,364.7721250712111,39608.20048580018,0.0006728967419442,0.1098746393257751,0.0819969216497956,0,30,80.96285362816708,120319.8776,5885.318179988888,7015.968128104631,1899.8759682104237,causal_sequential_plan_bounded,364.7721250712111,0,0.0,0.0,3163.201514881527,3192.0815984434207
145,2025-05-26,1899.8759682104237,39014.38272737906,43619.64960908988,37510.95855054341,1529.6495868813602,39040.608137424766,0.0031268210539327,0.0441093286705871,0.0264301012761708,0,30,373.3673526230536,119407.96936666666,1713.4142110379205,2703.116006244035,1275.4266634983337,causal_sequential_plan_bounded,1529.6495868813602,0,0.0,0.0,1312.9582117973766,1131.380148704372
146,2025-05-27,1275.4266634983337,39618.98278226789,43624.213738383936,37846.880415027714,558.2554653096934,38405.13588033741,0.0020870899626407,0.0782821039528812,0.0668224021942349,0,30,250.5485284090554,120046.82735,4721.434391081991,4865.4744673155865,1503.1607348450032,causal_sequential_plan_bounded,558.2554653096934,0,0.0,0.0,2109.6935136099605,1981.696407384565
147,2025-05-28,1503.1607348450032,39297.661249756646,42182.798138394064,37678.49831779931,2468.290038528731,40146.78835632804,0.0047806101123887,0.0464079836784092,0.0648415349489634,0,30,573.2995955003396,119921.84721666666,4386.401655147626,2894.6834766614056,1584.112469436879,causal_sequential_plan_bounded,2468.290038528731,0,0.0,0.0,1333.1022588976175,1425.5140522002623
148,2025-05-29,1584.112469436879,40192.0176603455,44717.36237828418,38627.250783679934,1021.2415841624472,39648.49236784238,0.0018761235015998,0.0455544072960904,0.0509674083545391,0,30,225.9590280122651,120439.31426666664,3380.6269516308284,2903.2981924219066,1661.328665779912,causal_sequential_plan_bounded,1021.2415841624472,0,0.0,0.0,1178.5525719873206,1369.82338251165
149,2025-05-30,1661.328665779912,17287.089940170554,19624.629863366776,16420.11355157222,561.5198463086174,16981.633397880836,0.002378694248045,0.0672174347937255,0.2698051131270929,0,30,177.4796692123511,74612.22448333332,18351.062204664107,2005.1397383351448,2555.8177333771487,causal_sequential_plan_bounded,561.5198463086174,0,0.0,0.0,985.2517713307686,2018.2898948173568
150,2025-05-31,2555.8177333771487,16779.194147051465,19133.228717626,16038.960056371898,1105.888439564505,17144.848495936403,0.0048355923902013,0.0838107046709316,0.2429646128590569,0,30,361.597535991914,74778.33258333334,16130.21437885529,2405.294357718934,2622.6772993674044,causal_sequential_plan_bounded,1105.888439564505,0,0.0,0.0,531.0568455219612,1710.5656143034514
151,2025-06-01,2622.6772993674044,42280.026493285135,42885.53898731518,40942.55251141866,30952.032523219063,71894.58503463773,0.0510777216087396,0.0104785649329397,2.9905136934718166e-18,0,30,6550.644246104332,128248.56003333331,1.7053025658242404e-13,705.8048301315253,1200.0,causal_sequential_plan_bounded,30952.032523219063,0,0.0,0.0,2945.28251322638,2385.678835713363
152,2025-06-02,1200.0,53408.355101701134,64318.40015939432,51067.59319181007,7129.694329209769,58197.28752101984,0.0127324335754228,0.1186703428958219,0.023844595075854,0,30,1630.7769294447764,128080.53698333334,1417.3162821406188,9758.236083168522,1683.864558847128,causal_sequential_plan_bounded,7129.694329209769,0,0.0,0.0,4392.537742366741,3993.433674279481
153,2025-06-03,1683.864558847128,57000.911611283664,67797.28888058205,54695.88287974237,668.5170951368648,55364.399974879234,0.0011029238170396,0.1442631578136806,0.0250427902789084,0,30,141.25899787216838,128076.84056666668,1499.6743166666663,12345.6515726718,1777.103782629296,causal_sequential_plan_bounded,668.5170951368648,0,0.0,0.0,3754.010160779185,3560.141634597506
154,2025-06-04,1777.103782629296,53826.98384620754,65101.04290928688,51422.000404557286,1929.662908327448,53351.66331288473,0.0037707147266334,0.1127929997659277,0.00774976879976,0,30,484.6870811588372,128539.84358333334,456.41939999999977,9255.751661126407,1581.5400404845675,causal_sequential_plan_bounded,1929.662908327448,0,0.0,0.0,4991.81124403387,4386.753144103544
155,2025-06-05,1581.5400404845675,55421.92109887752,65827.34089554804,53000.55533485524,1460.439232471921,54460.99456732716,0.0027115687117074,0.1014973059779167,0.0158905941821115,0,30,348.3170553133123,128455.92066666666,910.635966666667,8527.697398190605,1650.8841704476226,causal_sequential_plan_bounded,1460.439232471921,0,0.0,0.0,3568.019708906369,3295.891717617012
156,2025-06-06,1650.8841704476226,26672.53023976565,33338.19010374836,25585.64331332052,1853.531441384403,27439.174754704924,0.0052200701143761,0.0498552389915542,0.191356582513712,0,30,431.94730808338,82747.41500000001,9929.956073023564,2253.099161407696,1858.6358284707976,causal_sequential_plan_bounded,1853.531441384403,0,0.0,0.0,1580.6612905946156,1873.1078910053477
157,2025-06-07,1858.6358284707976,25388.39859885033,27662.75929068949,23767.1918681956,2081.6999804774914,25848.89184867309,0.0061478325000371,0.0614439605251118,0.1294071092783913,0,30,511.2338301888303,83156.75975,6733.083805391063,2583.0686495433965,1590.477462119401,causal_sequential_plan_bounded,2081.6999804774914,0,0.0,0.0,1790.4012182407428,1801.654702682462
158,2025-06-08,1590.477462119401,67268.05365632643,68312.39948391831,66510.72777510018,139.6272995379439,66650.35507463812,0.0003256854408059,0.2936187215098099,0.0518373768196316,0,30,41.774677060542274,128266.94665,3270.0066166666656,29979.21531456871,2951.1083885379367,causal_sequential_plan_bounded,139.6272995379439,0,0.0,0.0,11956.285906531906,11260.589133974992
159,2025-06-09,2951.1083885379367,54740.52400878629,59129.43773777574,52442.24851277619,1489.4428591447702,53931.69137192096,0.0032177630187723,0.102444320713582,0.0203396984245383,0,30,412.418073238846,128169.18798333332,1164.1726454685531,8439.409565094218,1810.7116636182784,causal_sequential_plan_bounded,1489.4428591447702,0,0.0,0.0,3665.1558998583873,3518.416776141741
160,2025-06-10,1810.7116636182784,61071.957900961286,62275.28083588697,60306.76145138205,173.58007056343067,60480.34152194549,0.0005549767614637,0.1795892208879641,0.015670373112895,0,30,70.71208201346559,127414.49178333332,874.3448833333333,16843.409466081583,2790.2772033563547,causal_sequential_plan_bounded,173.58007056343067,0,0.0,0.0,4970.885171792898,5457.666472172967
161,2025-06-11,2790.2772033563547,54485.06908948336,67064.31371890166,52112.48070671677,6353.014706324049,58465.49541304082,0.0105762652900908,0.0613532899043875,0.0,0,30,1356.2651192208411,128236.67731666668,0.0,5080.81132887445,1731.320803957247,causal_sequential_plan_bounded,6353.014706324049,0,0.0,0.0,641.862338672242,998.0972178860204
162,2025-06-12,1731.320803957247,56604.65533993855,60509.57719472637,54415.14592225873,1965.291508422444,56380.43743068117,0.0035798375187414,0.1107028342939368,0.009475476918508,0,30,457.223338079416,127721.81298333334,523.7041281963151,9502.835569559487,1861.9376461055344,causal_sequential_plan_bounded,1965.291508422444,0,0.0,0.0,3780.943788386099,3658.308350087721
163,2025-06-13,1861.9376461055344,29326.63467451377,29589.550295576635,29013.006840088736,174.0320787146566,29187.03891880339,0.0005928328886641,0.1607378106018589,0.1636984334833369,0,30,48.546842428359554,81889.59039999999,8765.114217788338,7787.013881829694,3232.107756406607,causal_sequential_plan_bounded,174.0320787146566,0,0.0,0.0,962.5963618857672,2608.6000338934223
164,2025-06-14,3232.107756406607,23629.075360832216,26186.775798308725,22080.990033352737,907.4871928200844,22988.47722617282,0.0032930373324966,0.0696221030673933,0.1482470405138755,0,30,270.8627171008952,82253.15711666667,8310.701571615575,2616.2665858488263,1814.1745381404864,causal_sequential_plan_bounded,907.4871928200844,0,0.0,0.0,1447.9756509483316,1725.6173615945847
165,2025-06-15,1814.1745381404864,62558.06228585436,63755.58969604217,61851.85889236768,3.8282621517282683e-13,61851.85889236768,4.462896811612562e-19,0.2156964211744982,0.0052667789828439,0,30,5.684341886080803e-14,127368.88451666664,298.84709999999995,20724.507817873517,2822.4716559119684,causal_sequential_plan_bounded,3.8282621517282683e-13,0,0.0,0.0,5603.350163412813,5998.938122685147
